Age,Income,CreditScore,LoanAmount,LoanDuration,NumOfLatePayments,EmploymentYears,HasMortgage,HasDependents,Region,Class
19,40498.56553704273,457,6384.12391491545,28,0,13,0,1,3,0
71,59973.935298587414,450,16046.343609119558,24,1,27,0,1,1,1
52,38525.42369932105,524,27664.1214698616,24,0,29,1,1,1,1
33,56780.806371263374,559,10697.356530365108,53,1,29,1,1,3,1
78,45767.183587782056,686,28646.018215186872,24,1,26,1,1,1,1
58,21813.55725101388,555,14270.717943453665,54,1,1,0,0,0,1
53,63964.38928831996,360,5016.607522526954,50,1,36,0,1,3,0
50,49620.69167204064,695,26552.684153917216,45,2,12,1,1,0,1
21,69139.65943648538,696,22005.534206199627,33,0,38,0,1,3,0
50,25020.363819835442,461,8272.50699500907,16,1,27,1,1,2,0
31,45627.18033623756,679,15657.76816410065,55,1,19,1,1,0,1
38,46753.93368560203,742,33799.704653630426,16,0,38,0,0,1,0
65,54053.094368574675,648,25266.8187395556,14,0,17,1,0,1,0
37,30122.19043764501,330,28923.08847412182,19,0,33,0,0,1,1
73,58160.567851606684,370,10893.45865260356,39,1,16,1,1,3,1
25,78674.9360942155,696,29802.227613335894,34,2,37,0,1,1,1
24,57118.06019698297,737,8608.375921442184,54,1,22,0,0,0,1
20,51393.086027352685,301,8861.446389183968,26,0,30,0,0,0,1
34,29338.1388946194,434,26680.954507878825,53,0,8,0,0,2,0
50,38386.30829664462,445,9351.356568405172,10,2,34,0,1,3,1
65,49162.32648765841,478,32140.48763617703,38,1,24,1,1,0,1
29,42053.35293735756,563,9980.720976932938,14,1,38,0,0,1,1
76,65393.84639406477,610,12223.50137459447,8,0,29,1,0,1,0
68,58005.548014529566,503,29225.37250840593,19,1,4,0,1,0,1
39,90385.67881470456,329,15033.983121848889,23,0,27,1,0,2,1
72,35287.12345363563,358,26361.238596040566,17,0,6,0,1,2,1
39,50496.71917087599,308,11092.90908856349,28,0,37,0,0,0,1
63,29247.614411985633,623,17787.194083795628,19,1,18,0,1,0,0
47,16663.38838114513,466,25926.919330054614,21,1,24,1,1,3,1
55,60840.81469179729,636,13234.20705637246,42,0,17,0,1,3,0
55,57449.23074451034,678,28181.81476286397,25,2,25,1,1,0,1
62,37181.143480313156,541,17117.715939349775,25,2,19,1,1,1,1
68,51395.44429390135,459,20960.729344997257,20,1,1,1,1,0,1
71,40560.98601611683,534,11978.699827745828,46,1,29,1,1,3,1
25,42586.88817735086,752,13837.106062086055,30,0,21,0,1,0,1
44,45195.73080850589,498,13246.861158134378,22,1,33,1,1,2,0
44,36551.52233893583,776,15128.213839842174,17,0,34,0,0,3,1
51,39250.25135270065,332,32369.624414782884,50,2,4,1,1,2,1
38,39673.46834083619,707,28966.31931679661,47,0,14,1,0,3,0
47,56343.18270129996,388,23614.39662150983,44,2,38,1,0,3,1
50,8386.697360227787,520,14731.054114082639,58,0,14,0,1,3,0
45,46585.56107772796,368,13263.368363129655,12,1,27,0,0,1,1
64,33684.7718519349,593,12243.085663857863,13,0,11,1,1,3,1
50,34226.70970662079,536,17569.330100524014,29,3,2,0,0,2,1
22,42115.19938874413,459,22241.033716539885,52,0,9,1,0,3,1
77,49784.904350402634,589,24914.17246086825,30,0,35,1,1,2,0
78,46783.8220743996,832,20115.265332656727,26,0,6,1,0,0,0
65,34039.092353026936,634,24523.58496534295,55,3,16,0,0,2,1
36,60825.44777668365,801,27487.61043856514,59,2,19,1,0,2,0
21,36460.94019709264,545,17025.951459914177,38,1,27,0,1,2,0
52,38979.40616110823,622,28787.041124072086,15,0,11,1,1,3,1
66,54267.37678841775,628,12130.13181370218,27,2,17,1,0,2,1
34,54805.52846439113,846,24691.05533566848,24,2,36,0,1,2,1
61,40824.50508300532,638,20255.71272999509,34,0,11,0,1,2,1
45,5957.569548512656,470,21402.4004323642,8,0,7,0,1,2,1
47,36717.63670118227,409,17057.5882519007,44,0,39,0,1,2,0
46,52428.322793603846,309,29978.56870726041,9,0,18,1,0,1,0
63,60329.12080535045,501,15166.109713891787,42,0,35,1,0,0,0
70,48810.5501370733,556,31099.665814802516,36,0,5,0,0,2,1
23,42815.209293865766,561,31152.25653015384,11,0,27,0,0,0,0
52,84398.16508548986,729,23608.896701142556,33,0,0,1,0,3,0
77,44412.708177419685,806,17497.3070614495,15,4,18,1,0,2,1
58,59183.49030186659,365,13297.812833975913,17,2,2,1,1,3,1
54,29974.21856859656,334,4045.021626118665,51,2,35,0,1,1,0
41,33647.482261865494,790,24319.024949634975,59,2,26,0,1,3,1
46,59709.88417193337,553,11108.039602584411,7,1,5,1,0,3,1
66,65668.41913678056,316,12228.134218329531,8,2,29,1,1,3,1
63,44154.24664709894,560,24408.062654668858,6,1,36,1,1,2,1
70,22270.46462554219,555,16560.919995460703,40,0,26,1,1,3,0
48,47486.63990898162,723,21740.79665116784,29,2,5,0,1,1,1
52,52841.08851169342,800,23684.66129267016,52,0,16,1,0,2,1
77,51482.27058393237,585,32837.601212313835,53,2,29,1,1,2,0
50,41549.15502558492,306,21588.589374347222,57,0,14,1,1,0,1
69,47706.738211085925,796,15603.082771945572,39,1,18,1,1,3,1
78,38753.347335738414,498,19399.37405277393,25,1,29,0,1,3,0
38,33322.426643947096,717,15377.051123841527,21,2,39,0,0,2,1
49,61335.02780970208,351,35038.03667081243,35,1,8,0,1,2,1
40,51466.97470104066,542,22977.868755847296,52,0,33,0,0,3,0
50,47739.74662066505,518,24677.341433201975,44,1,25,1,0,1,1
20,42392.78385841758,817,30820.015273839075,30,2,36,1,1,0,1
35,47297.3966519738,408,13218.802461646908,10,0,34,0,0,3,1
42,52404.746431804946,650,8588.090353097074,34,0,1,1,0,2,1
59,75930.2236372146,365,19818.073765026038,42,1,12,0,1,0,1
48,59818.05274740716,309,8610.56942229219,33,1,8,1,1,0,0
71,40005.36317076371,501,16711.155283205873,58,4,20,0,0,3,1
75,40163.54385941464,513,2568.6975386899903,46,0,0,0,1,2,1
20,37824.783495131065,367,9186.543715392598,28,0,19,1,1,2,1
57,46992.192031205384,626,29783.44019694427,37,1,4,1,1,2,0
63,37813.22824638673,349,23237.095023809932,51,3,11,1,1,3,1
41,57122.35617484438,316,34381.21185605091,56,0,20,0,0,2,1
67,10347.256163029204,822,19750.895442645513,23,0,38,0,1,3,1
49,58027.52463912116,605,19443.74234365304,46,1,22,0,0,2,1
64,54130.66231708146,691,21723.796924229307,40,1,7,0,1,0,1
39,68941.13724721459,423,48709.45027759184,48,2,21,1,0,1,1
40,63151.84331830929,803,28420.837894018296,29,0,25,0,1,0,0
19,39744.533221189195,524,13275.163087694847,52,0,18,0,1,2,0
44,61464.47121407761,617,23258.737200216277,33,0,14,0,0,0,0
59,47478.98784178549,772,21220.525732234826,41,1,36,0,0,1,1
19,20985.398638335948,840,25767.240186821324,26,1,20,0,0,0,0
43,52382.47909593338,657,34985.760106218455,10,1,12,0,1,2,0
34,40636.198691439575,782,24702.20467928405,31,0,6,0,0,2,1
57,50003.322745954996,728,17033.925254811737,55,2,24,1,0,3,0
50,74771.74745412865,796,34914.79135118198,59,2,32,1,1,2,0
26,53371.80354098238,771,9553.013603919186,28,2,2,0,1,1,0
60,34739.97723215006,599,17830.72534193218,49,1,38,1,0,3,1
71,64466.22508424305,383,27211.66847183239,38,0,31,1,0,2,0
65,55438.13855204658,676,13675.978273264664,31,2,35,0,0,2,1
56,32972.572564521375,612,19585.79805785451,27,1,39,1,1,2,1
46,25906.43348788016,619,14389.413265747768,25,1,22,1,0,2,1
59,35339.93661171919,503,19693.28387775051,7,2,1,1,1,0,1
72,62544.527010075835,654,14403.208202494796,46,3,31,1,1,3,1
43,45475.96799535431,593,20632.35818316302,59,3,5,0,1,3,1
52,51217.137784331164,803,17363.019814512227,23,1,6,0,0,2,1
67,29922.05493835747,444,30617.930174456626,10,0,20,0,1,0,1
42,62948.28468526135,838,23083.996926029846,59,1,32,1,1,1,0
41,19772.245034633943,316,25905.038328473976,37,2,15,0,1,0,1
30,40169.33725898473,338,21154.481650897425,51,3,2,0,0,0,1
77,56276.95788670691,429,16524.625152899353,16,1,25,0,1,0,1
75,33160.528324409825,414,22678.405114786234,26,1,24,1,1,3,1
24,59211.939191756646,749,21622.34245295111,27,3,14,0,0,0,1
74,36962.09032172596,344,628.6988934915171,8,2,21,0,1,0,1
53,31608.941107755396,515,20268.424473174906,14,0,36,0,1,0,1
62,69297.23096966711,714,25375.693316529803,7,0,19,1,0,1,1
37,52308.952896485076,564,14271.207329238598,51,0,28,0,1,3,1
18,57785.54117074439,739,26940.163958159384,33,1,36,0,1,2,1
25,65273.14376829045,680,22844.733525015177,39,3,18,1,1,3,1
63,10710.51575748605,600,16825.750506084878,58,2,39,0,0,1,1
33,59521.739599554785,470,24335.22682839682,15,0,30,1,0,0,0
31,38584.62223258479,705,17051.26384809013,24,2,13,0,1,0,1
29,40560.908138391285,654,22214.38511444139,34,3,14,0,0,0,0
68,56561.616164983796,460,17920.627113063245,7,2,0,1,0,1,1
40,44554.38839885821,325,24392.042008915727,53,1,11,1,0,0,1
32,58917.81613184781,382,30774.597922123998,11,1,10,1,1,1,1
45,49387.35548725877,472,16511.048406238126,49,1,8,0,0,0,1
51,52523.135220260854,369,27217.814654801456,59,1,32,0,1,0,1
19,42646.67611977066,305,17608.301870262483,12,1,26,1,0,1,1
49,34026.00066262793,494,17671.019706341096,41,2,33,0,0,1,1
40,38895.236438787426,824,16837.884268410933,13,1,0,1,0,1,1
39,48457.638042800834,362,6495.946363247605,24,0,9,1,0,1,0
68,77558.57589161808,312,24002.850550951283,15,2,12,0,0,3,1
42,72078.59598670313,504,22272.372089747223,38,0,28,1,1,3,0
75,40200.56033210908,339,21303.603155236502,42,3,4,1,0,0,1
79,50903.86515998713,464,32436.16325572943,43,1,10,0,0,0,1
78,45684.15539080928,330,33316.96904087602,32,1,26,0,0,2,0
39,51953.999283035366,828,30463.584491582784,34,1,38,1,0,0,1
75,53883.69121314164,697,18117.37281508031,24,0,35,1,1,0,0
75,57912.725236334016,758,17711.58064677461,23,1,26,1,1,0,0
39,6482.918272738869,522,11854.741198340436,56,1,38,0,1,3,0
66,55497.4799883041,377,20494.694152674663,56,0,24,1,0,0,1
69,44016.1845617503,727,20066.026969700248,28,1,38,1,1,0,0
59,39425.93128652594,724,24307.559165698083,6,1,23,1,1,2,1
23,61913.85017243105,686,11449.228741129484,57,1,30,0,0,3,1
32,72002.36624607153,538,17005.910006934057,48,0,6,0,1,3,0
71,60335.04716062111,389,6440.435300612991,8,1,24,1,0,1,1
60,42221.72589183358,684,14271.690158916972,15,0,21,1,1,0,1
77,33859.91524791634,438,27141.076489079136,12,1,10,1,1,0,1
54,4906.3335783547955,823,11188.600518778436,54,2,24,1,0,3,0
50,52737.73994872034,543,33951.82534816926,31,2,18,1,0,1,0
25,58685.241616916544,804,28071.21984309688,21,0,3,0,1,1,1
70,48472.047348529544,721,24009.92921458371,44,0,24,1,0,2,1
77,64006.19313256988,481,30668.289040879758,50,2,33,0,1,2,1
61,30197.146462512614,494,19031.72986832813,37,3,27,1,1,3,1
61,47431.41565317427,352,14099.80415157654,17,1,15,0,0,3,1
22,46245.485606181646,478,19232.461408556483,49,2,1,1,0,3,0
56,48348.36973615901,592,6249.238022088804,13,0,25,1,0,3,1
21,67518.9749443086,674,29525.904779973185,13,1,7,0,0,2,1
23,48427.36663851856,358,17208.891376169428,50,3,25,0,1,1,1
62,45578.11323841206,353,13958.345832333991,16,1,37,1,0,3,1
49,35949.59780284203,544,14883.640341278478,38,2,20,0,1,0,1
69,69928.69207132189,448,20132.61150550649,30,1,16,1,0,1,1
47,28532.056661320592,667,20956.98416636096,22,1,29,0,0,0,1
64,41705.00850728881,315,18831.167547873334,36,1,37,1,0,3,1
52,75409.0560064624,475,18795.603108419553,24,0,11,1,1,1,1
72,57023.64947107302,839,24398.074813344123,50,0,30,0,0,3,1
57,49697.35022448095,705,11210.593975019916,20,4,36,0,1,1,1
69,50325.38083289426,766,21801.531369754306,49,2,37,1,1,1,0
33,35804.33018963273,428,17457.096861933886,58,1,6,1,1,1,0
30,48972.09132713713,522,4016.0962182593703,54,0,6,1,1,0,0
67,44752.0124150631,543,11333.574107369686,40,1,34,0,1,0,1
77,52694.42899182506,725,13664.153132811247,44,4,26,1,1,3,1
59,27406.37921560537,653,33363.14484086292,7,1,25,0,0,0,1
47,55967.78011653979,625,23620.03244188182,39,2,39,0,0,0,0
36,65249.44512329463,302,22167.915366948884,30,1,18,1,1,3,1
34,46942.6531231914,778,16104.225879679283,43,1,21,0,1,3,0
73,59706.47589958711,380,15901.211356613669,9,1,0,1,0,2,1
36,54655.19412266866,343,10536.961726954183,21,2,33,1,0,2,1
45,40883.89789750916,454,17388.72533626624,37,2,31,0,0,1,0
75,34122.11470314328,835,31004.8749516176,20,2,28,1,1,0,1
72,36224.17266919012,398,9455.061363453904,47,3,21,0,1,0,1
43,54393.38853732072,696,15308.576227090536,19,2,19,1,1,1,0
54,49157.823020221935,470,27409.49651916494,46,2,27,0,1,1,1
43,69126.39532822547,447,27387.795801769247,20,0,27,0,1,1,1
70,61863.05168305841,422,14235.675805600185,12,0,7,1,1,0,0
79,61831.77474690952,411,29308.960701051128,12,1,20,0,1,0,0
40,53946.21202568334,429,16522.42434317716,13,0,17,0,0,3,1
26,35567.01576017503,367,10805.923344605426,24,1,14,1,1,0,0
29,54880.08943962488,844,31986.495928050528,23,4,9,0,0,2,1
70,50957.797475423344,585,20735.685450874393,22,1,26,0,1,3,1
18,32924.27917166378,304,18657.10830545351,23,0,17,1,1,1,0
75,68149.23887838068,417,21398.637878180827,24,1,19,0,1,0,1
75,66534.34062393729,529,12240.606432713212,58,0,37,0,0,1,0
18,32837.7628337441,459,15504.771299343665,45,0,32,0,0,2,1
64,40433.076423252074,593,31495.21463466507,18,1,29,0,0,1,1
51,41750.74670839285,485,34873.06128537121,16,1,2,0,0,3,1
49,59147.773156994226,523,11094.639103958985,56,0,0,0,0,0,1
79,57420.877706809944,451,16885.13141878911,12,0,9,0,1,1,1
71,50666.10819179535,439,20035.10609401978,32,1,0,0,1,0,1
65,54107.859205986875,666,21605.55092207578,42,0,32,0,1,3,0
42,30685.517053317,427,12396.914784984128,10,0,28,0,1,3,1
57,55720.41922037679,650,25203.524026017705,13,2,34,0,0,3,0
62,48486.719366808946,446,25807.912034865098,15,1,36,0,0,2,0
70,39814.352261621156,584,26802.494266646278,42,0,30,1,0,3,1
18,27012.405891045215,768,26019.713272544046,31,1,6,0,1,2,1
33,50404.41734279528,517,20649.86112439462,20,0,19,1,0,0,1
78,55354.39844326715,735,27924.446900641135,21,0,21,0,1,3,0
56,24462.77297440119,444,24352.53010302571,34,3,11,0,0,3,0
22,50277.291059846444,576,8128.999061786561,33,0,9,0,1,2,1
39,51833.59627772743,359,8185.257683324988,15,1,37,1,1,3,0
46,41686.55685278509,674,22468.59807535179,45,0,30,1,1,1,1
72,55697.57303592761,703,30286.547815702368,56,3,39,0,0,2,1
20,48010.0637558402,413,23568.363648450693,9,3,38,0,1,2,1
29,54247.56508004545,794,24706.52558057287,51,1,20,1,0,2,1
43,58013.70399312584,635,11527.284827359113,45,1,22,1,1,2,1
33,58022.10359225785,584,20538.74415875512,58,0,30,1,0,0,1
68,65252.30740169753,428,29136.85277839007,19,1,29,0,0,2,1
54,55074.8778317687,614,23566.492042731734,49,0,21,1,0,0,0
39,42844.38888834769,370,20837.138574789275,38,0,20,0,0,0,1
74,40283.14932870204,644,24753.003392598734,56,1,19,0,1,0,1
46,34050.368706970665,397,21812.330056878236,23,0,27,1,1,1,0
31,52267.69464669359,599,29396.30718607907,17,2,38,0,1,1,0
45,69819.67571978785,475,21806.300383662474,15,1,15,1,0,0,0
22,44623.21091019275,374,19754.019592152752,26,2,18,1,0,3,1
64,56744.123715649395,442,11621.104029110316,38,0,23,0,1,1,0
66,38715.799932272595,322,29715.13475058762,19,3,30,0,1,2,1
47,52922.073727409515,480,12476.647783571734,14,0,4,0,1,3,1
63,68890.2069211166,344,21899.826899411084,31,1,16,0,0,1,1
79,60293.71959997914,768,26407.648515360444,20,1,0,1,1,2,1
69,26437.819502912647,391,34314.686629066266,26,0,36,0,1,3,1
22,58560.42224053317,568,21813.03536297926,27,2,29,1,1,1,1
29,59243.38668190328,333,31130.33770300514,51,0,31,1,0,3,0
33,52602.304598406336,663,20219.09110457721,46,1,31,1,1,0,1
43,60012.83169053512,432,15516.585422267619,48,1,1,0,0,0,1
43,37497.46940423692,681,42131.37311612439,10,1,33,0,1,1,1
65,50948.94732206129,576,10255.307391104609,49,2,28,1,1,2,1
38,66652.60911407153,455,43370.594983324816,21,0,4,0,0,2,1
56,65299.242251995514,686,33026.93536223727,57,0,29,1,0,0,0
53,58220.67461008957,834,15401.580472809892,40,0,17,0,1,2,0
50,36755.07164748675,499,25198.78442444303,10,1,13,0,1,0,0
79,34393.043440710826,574,8817.96633080711,31,0,36,1,1,1,1
47,51718.15511665031,800,24744.258416228666,31,1,10,1,1,1,1
54,52711.613580887606,758,22576.79606264521,56,2,3,1,1,3,1
40,48494.42341584115,349,26931.793374840145,10,1,21,1,0,1,1
75,37928.22532705021,831,16768.175922262762,55,2,2,0,0,3,1
27,56554.416130855905,391,21272.196331111983,41,0,23,0,1,0,0
71,51652.48023041812,755,23810.197379023448,29,1,33,1,1,3,1
22,54347.3647482571,638,16092.295287464383,20,0,7,0,0,3,1
53,58901.506394361655,352,31248.762816015107,35,3,23,1,0,1,1
51,45895.25318482981,795,21041.108223674062,10,0,15,1,0,3,0
69,42668.62433930845,303,22754.99177689942,45,3,5,0,0,2,1
48,66613.47984962935,580,13337.776977845198,53,1,20,0,0,0,0
27,38639.622702047476,589,6789.268036624011,27,0,31,1,0,2,1
75,42962.38700806988,372,9229.27358563444,38,2,38,0,1,1,1
36,68513.7172314121,436,24770.51590582696,10,0,21,1,1,0,1
75,41794.6362348551,692,13677.673620562668,37,2,8,1,0,0,0
49,48520.7353453916,507,25831.021677675726,55,1,17,0,1,3,1
18,43820.45196330458,559,33237.932368948386,53,1,11,1,1,0,1
73,23251.677780743037,562,26167.81215678774,28,2,5,1,0,1,1
22,48150.38521992805,804,23410.485147147498,15,0,26,1,0,0,1
62,34840.67354632178,849,25245.45820379553,41,0,38,0,0,0,0
21,53818.706489653414,502,28832.188939731674,55,2,0,0,1,3,1
33,66584.57765061667,646,22493.753248981884,22,0,14,1,1,1,0
41,16787.39400239518,351,25309.559667359023,58,0,13,1,1,1,1
33,43896.2452399958,655,15476.675101434803,32,1,12,1,1,3,1
72,56784.84849447472,818,12190.30164825475,50,0,20,1,1,3,1
19,17249.766223553335,662,15953.654174378844,13,2,5,1,1,2,1
66,70043.98040633347,344,17389.140885475055,45,1,19,1,0,2,0
45,55698.38055205225,677,17062.679272059817,49,0,3,1,0,3,1
49,66248.19232897852,711,29173.14022019515,55,1,39,0,0,2,1
44,41540.78205332856,441,-1726.109928660313,11,1,18,0,1,0,0
37,43350.18844585714,557,18290.1420118275,12,0,39,0,1,1,1
41,47585.95467801396,336,25946.24397439701,31,1,9,0,0,2,1
29,82073.1357132731,344,25654.105039183873,22,1,4,0,1,2,0
67,69771.580407456,345,13448.538194682682,42,4,1,0,1,1,1
52,51985.21549263121,600,33909.7425356965,59,0,30,0,0,0,0
77,53816.02657476176,587,8929.977830356622,28,0,19,0,0,1,1
50,59523.557173773996,568,17200.262927163534,32,0,5,0,1,1,1
50,85873.32231487188,361,17521.372130508542,56,2,18,1,0,3,0
78,55740.79689585576,541,17441.198677098913,45,1,17,0,0,1,1
68,50689.39094178155,653,30877.60338542295,24,0,29,0,1,0,0
60,44921.02405077518,370,20127.704184256127,32,0,6,1,1,3,1
54,53523.72871279161,712,22558.20380046437,30,1,16,1,1,2,0
29,41194.67272473186,360,27034.538331910106,45,1,3,1,1,3,0
20,57441.3850711531,751,14883.34612704601,30,2,2,0,0,2,1
18,28511.050553126883,692,18762.160302362794,26,0,24,0,0,0,1
50,46092.49115890501,828,33408.54341175921,30,1,29,1,0,1,0
57,61019.49282091005,604,23025.943446224654,56,2,35,0,0,1,1
27,55536.85481506031,490,11240.18399681267,12,2,13,0,0,2,1
60,43060.63069922522,377,13149.13079129334,40,1,22,0,1,2,0
61,46519.632343750425,824,27135.462944220668,11,1,15,1,0,1,0
46,65530.02030038317,600,10964.206781328305,45,2,27,0,1,0,1
30,31843.974559648683,316,16216.079275765662,55,0,11,0,0,2,0
29,31931.095281330046,733,21626.41757393842,20,1,7,1,0,0,0
48,36055.49071733754,342,20108.97205282164,29,2,29,1,0,3,1
63,49839.83203600035,367,31865.74074482341,54,0,37,0,0,0,1
19,29648.928991157118,679,395.0607544471786,9,1,5,0,1,3,0
78,64295.02389148972,511,23855.57738025442,12,1,38,0,0,1,1
68,36135.61311716202,502,17739.336967705705,35,2,4,0,0,0,1
67,53365.33336614694,408,30536.065667235518,22,0,2,1,1,1,1
52,41313.903486208954,583,18114.983027759536,59,0,9,0,1,0,0
40,49017.54378740411,524,18346.805903253153,43,2,29,0,1,2,1
34,25949.811355118847,417,19967.387309721078,35,1,15,1,0,1,1
43,65019.743678149345,639,14710.874780350874,50,1,10,0,1,1,1
25,35577.53002442898,580,15272.69862392842,44,1,2,0,0,1,1
46,34006.74918434446,790,18808.354404978432,14,2,14,0,0,3,1
43,85685.1352010314,318,33159.77945156335,24,1,0,0,1,1,0
27,58314.60966436412,474,16069.201194312602,57,1,12,1,0,2,0
43,64436.24612424613,768,14500.020996767551,18,2,38,0,0,1,1
79,56883.37094542848,441,16798.815148872618,52,0,38,1,1,3,1
51,43212.79160020397,762,20027.168287139764,54,1,37,1,0,3,1
68,30397.25213817484,597,34339.55659411194,42,2,2,0,1,1,1
58,45517.69418861512,769,13889.717809875652,24,2,29,0,0,2,1
24,35327.60983211656,672,39992.74359446309,11,1,25,1,1,0,1
21,36228.27241348221,767,23618.39481974149,17,0,10,0,1,2,0
75,26252.19006545455,737,11997.39091547906,20,0,5,0,1,0,1
70,51717.13939693244,742,15621.95913329022,52,0,11,1,0,3,1
67,73601.1822128877,755,4508.401958478438,8,2,15,0,0,3,1
62,58372.050845396734,547,20853.455241426294,9,0,21,1,0,3,0
28,48413.144182224314,441,28412.282125512473,42,1,21,1,1,1,1
46,49391.421907847725,701,20248.711842381304,43,0,37,1,1,1,0
73,4283.340314096051,521,26422.45918854037,11,3,11,1,1,3,1
53,43642.468671509356,483,23427.89824952186,54,1,35,0,1,0,0
42,28599.861571694913,663,29681.075908051534,33,1,16,1,0,1,1
38,52016.187918534146,487,12162.09706306683,13,1,39,1,0,2,0
78,46100.360169976484,412,27063.057723270394,56,1,31,0,0,2,0
74,36960.43188188689,480,35094.20753910736,57,1,36,0,0,2,0
53,51678.45056732898,498,40522.392925313194,36,1,2,1,0,0,0
27,51549.187295104144,369,31362.609407266424,26,1,24,1,0,0,1
54,72779.36059184642,784,21371.771280526307,59,1,18,1,1,0,1
26,60296.26250670094,698,12277.814249425312,50,1,36,1,1,3,0
41,53254.59185055309,309,13467.016169168386,34,3,37,0,0,1,1
52,35787.28289522912,302,18614.600061692356,20,0,18,1,0,3,0
66,33898.41321338768,777,34879.379100162536,54,1,15,1,0,0,1
52,58982.72011154911,366,15757.042340367349,29,3,25,0,1,2,1
65,46998.95941339355,396,21436.777846610956,26,1,32,1,0,0,1
53,53740.483866899114,830,27526.110216102992,54,1,14,0,1,2,0
35,64670.007862573395,617,-6285.329632666551,28,0,36,0,1,1,0
66,27302.91837287285,397,11492.69983238627,36,0,19,1,0,3,1
56,70955.5307754349,356,35625.36961930797,39,0,4,1,1,0,1
